# freq, re(lna), im(lna), re(amb), im(amb), re(hot), im(hot), re(open), im(open), re(short), im(short), re(sr_s11), im(sr_s11_, re(sr_s12), im(sr_s12), re(sr_s22_, im(sr_s22)
99.768066 -4.636643e-03 1.331215e-02 1.145036e-02 -3.092194e-03 1.286894e-02 -3.147481e-03 8.340003e-01 -4.352284e-01 -8.209568e-01 4.424045e-01 2.292348e-03 1.021207e-03 8.717084e-01 -4.774518e-01 4.560579e-03 1.257951e-06
99.816895 -4.650635e-03 1.331967e-02 1.145016e-02 -3.094476e-03 1.286942e-02 -3.149642e-03 8.256936e-01 -4.507864e-01 -8.125621e-01 4.575734e-01 2.293832e-03 1.020352e-03 8.715878e-01 -4.776652e-01 4.563174e-03 1.449535e-06
99.865723 -4.664710e-03 1.332724e-02 1.144981e-02 -3.096767e-03 1.286988e-02 -3.151730e-03 8.170961e-01 -4.661855e-01 -8.038885e-01 4.725828e-01 2.295560e-03 1.019349e-03 8.714668e-01 -4.778789e-01 4.566251e-03 2.089350e-06
99.914551 -4.678869e-03 1.333487e-02 1.144928e-02 -3.099071e-03 1.287033e-02 -3.153735e-03 8.082108e-01 -4.814205e-01 -7.949388e-01 4.874279e-01 2.297583e-03 1.018176e-03 8.713451e-01 -4.780929e-01 4.569858e-03 3.250069e-06
99.963379 -4.693114e-03 1.334257e-02 1.144856e-02 -3.101394e-03 1.287075e-02 -3.155649e-03 7.990409e-01 -4.964859e-01 -7.857161e-01 5.021036e-01 2.299955e-03 1.016807e-03 8.712227e-01 -4.783071e-01 4.574050e-03 5.011591e-06
100.012207 -4.707447e-03 1.335033e-02 1.144762e-02 -3.103744e-03 1.287114e-02 -3.157461e-03 7.895896e-01 -5.113765e-01 -7.762235e-01 5.166050e-01 2.302740e-03 1.015215e-03 8.710997e-01 -4.785217e-01 4.578880e-03 7.461492e-06
100.061035 -4.721869e-03 1.335815e-02 1.144644e-02 -3.106127e-03 1.287149e-02 -3.159161e-03 7.798604e-01 -5.260869e-01 -7.664645e-01 5.309271e-01 2.306006e-03 1.013371e-03 8.709758e-01 -4.787367e-01 4.584406e-03 1.069549e-05
100.109863 -4.736382e-03 1.336604e-02 1.144497e-02 -3.108552e-03 1.287179e-02 -3.160737e-03 7.698568e-01 -5.406119e-01 -7.564422e-01 5.450652e-01 2.309828e-03 1.011242e-03 8.708511e-01 -4.789520e-01 4.590691e-03 1.481794e-05
100.158691 -4.750988e-03 1.337399e-02 1.144320e-02 -3.111030e-03 1.287203e-02 -3.162177e-03 7.595823e-01 -5.549464e-01 -7.461602e-01 5.590144e-01 2.314290e-03 1.008795e-03 8.707255e-01 -4.791677e-01 4.597796e-03 1.994229e-05
100.207520 -4.765689e-03 1.338200e-02 1.144109e-02 -3.113570e-03 1.287220e-02 -3.163468e-03 7.490406e-01 -5.690854e-01 -7.356218e-01 5.727703e-01 2.319482e-03 1.005992e-03 8.705989e-01 -4.793838e-01 4.605789e-03 2.619181e-05
100.256348 -4.780486e-03 1.339008e-02 1.143860e-02 -3.116185e-03 1.287229e-02 -3.164598e-03 7.382359e-01 -5.830236e-01 -7.248310e-01 5.863276e-01 2.325502e-03 1.002794e-03 8.704711e-01 -4.796004e-01 4.614738e-03 3.369950e-05
100.305176 -4.795380e-03 1.339822e-02 1.143570e-02 -3.118887e-03 1.287229e-02 -3.165550e-03 7.271718e-01 -5.967561e-01 -7.137914e-01 5.996821e-01 2.332459e-03 9.991559e-04 8.703422e-01 -4.798175e-01 4.624717e-03 4.260945e-05
100.354004 -4.810374e-03 1.340643e-02 1.143234e-02 -3.121691e-03 1.287218e-02 -3.166312e-03 7.158524e-01 -6.102782e-01 -7.025066e-01 6.128292e-01 2.340469e-03 9.950331e-04 8.702119e-01 -4.800352e-01 4.635799e-03 5.307687e-05
100.402832 -4.825469e-03 1.341470e-02 1.142848e-02 -3.124613e-03 1.287195e-02 -3.166866e-03 7.042818e-01 -6.235851e-01 -6.909805e-01 6.257644e-01 2.349658e-03 9.903757e-04 8.700803e-01 -4.802533e-01 4.648063e-03 6.526881e-05
100.451660 -4.840667e-03 1.342304e-02 1.142407e-02 -3.127670e-03 1.287157e-02 -3.167196e-03 6.924643e-01 -6.366722e-01 -6.792172e-01 6.384833e-01 2.360164e-03 9.851309e-04 8.699472e-01 -4.804721e-01 4.661589e-03 7.936473e-05
100.500488 -4.855969e-03 1.343144e-02 1.141906e-02 -3.130881e-03 1.287104e-02 -3.167286e-03 6.804041e-01 -6.495348e-01 -6.672204e-01 6.509817e-01 2.372133e-03 9.792424e-04 8.698124e-01 -4.806915e-01 4.676460e-03 9.555706e-05
100.549316 -4.871378e-03 1.343992e-02 1.141340e-02 -3.134265e-03 1.287033e-02 -3.167116e-03 6.681057e-01 -6.621685e-01 -6.549945e-01 6.632552e-01 2.385725e-03 9.726501e-04 8.696759e-01 -4.809115e-01 4.692764e-03 1.140519e-04
100.598145 -4.886896e-03 1.344846e-02 1.140703e-02 -3.137847e-03 1.286941e-02 -3.166668e-03 6.555732e-01 -6.745691e-01 -6.425432e-01 6.752999e-01 2.401110e-03 9.652898e-04 8.695375e-01 -4.811323e-01 4.710588e-03 1.350698e-04
100.646973 -4.902522e-03 1.345706e-02 1.139989e-02 -3.141648e-03 1.286828e-02 -3.165922e-03 6.428119e-01 -6.867317e-01 -6.298712e-01 6.871112e-01 2.418471e-03 9.570941e-04 8.693971e-01 -4.813538e-01 4.730025e-03 1.588453e-04
100.695801 -4.918261e-03 1.346574e-02 1.139192e-02 -3.145696e-03 1.286689e-02 -3.164857e-03 6.298260e-01 -6.986525e-01 -6.169828e-01 6.986853e-01 2.438003e-03 9.479906e-04 8.692544e-01 -4.815761e-01 4.751168e-03 1.856292e-04
100.744629 -4.934112e-03 1.347448e-02 1.138304e-02 -3.150017e-03 1.286524e-02 -3.163452e-03 6.166203e-01 -7.103274e-01 -6.038821e-01 7.100183e-01 2.459917e-03 9.379028e-04 8.691095e-01 -4.817992e-01 4.774115e-03 2.156883e-04
100.793457 -4.950079e-03 1.348330e-02 1.137319e-02 -3.154643e-03 1.286328e-02 -3.161684e-03 6.031997e-01 -7.217523e-01 -5.905736e-01 7.211063e-01 2.484436e-03 9.267501e-04 8.689621e-01 -4.820232e-01 4.798964e-03 2.493062e-04
100.842285 -4.966162e-03 1.349218e-02 1.136230e-02 -3.159604e-03 1.286098e-02 -3.159530e-03 5.895690e-01 -7.329233e-01 -5.770619e-01 7.319453e-01 2.511798e-03 9.144467e-04 8.688120e-01 -4.822481e-01 4.825817e-03 2.867839e-04
100.891113 -4.982364e-03 1.350113e-02 1.135027e-02 -3.164936e-03 1.285832e-02 -3.156965e-03 5.757333e-01 -7.438367e-01 -5.633516e-01 7.425318e-01 2.542258e-03 9.009025e-04 8.686590e-01 -4.824740e-01 4.854778e-03 3.284406e-04
100.939941 -4.998685e-03 1.351016e-02 1.133704e-02 -3.170675e-03 1.285526e-02 -3.153965e-03 5.616976e-01 -7.544888e-01 -5.494471e-01 7.528620e-01 2.576084e-03 8.860221e-04 8.685030e-01 -4.827009e-01 4.885953e-03 3.746141e-04
100.988770 -5.015129e-03 1.351925e-02 1.132250e-02 -3.176860e-03 1.285176e-02 -3.150503e-03 5.474667e-01 -7.648762e-01 -5.353531e-01 7.629325e-01 2.613565e-03 8.697049e-04 8.683437e-01 -4.829288e-01 4.919450e-03 4.256632e-04
101.037598 -5.031696e-03 1.352841e-02 1.130656e-02 -3.183534e-03 1.284779e-02 -3.146551e-03 5.330464e-01 -7.749950e-01 -5.210747e-01 7.727395e-01 2.655003e-03 8.518458e-04 8.681810e-01 -4.831579e-01 4.955379e-03 4.819634e-04
101.086426 -5.048389e-03 1.353765e-02 1.128913e-02 -3.190740e-03 1.284330e-02 -3.142083e-03 5.184417e-01 -7.848421e-01 -5.066166e-01 7.822797e-01 2.700719e-03 8.323336e-04 8.680145e-01 -4.833881e-01 4.993852e-03 5.439145e-04
101.135254 -5.065209e-03 1.354695e-02 1.127011e-02 -3.198525e-03 1.283824e-02 -3.137069e-03 5.036579e-01 -7.944143e-01 -4.919836e-01 7.915498e-01 2.751054e-03 8.110515e-04 8.678442e-01 -4.836196e-01 5.034981e-03 6.119365e-04
101.184082 -5.082157e-03 1.355633e-02 1.124938e-02 -3.206941e-03 1.283258e-02 -3.131479e-03 4.887003e-01 -8.037085e-01 -4.771806e-01 8.005464e-01 2.806368e-03 7.878771e-04 8.676697e-01 -4.838524e-01 5.078882e-03 6.864721e-04
101.232910 -5.099236e-03 1.356578e-02 1.122683e-02 -3.216040e-03 1.282626e-02 -3.125282e-03 4.735745e-01 -8.127216e-01 -4.622127e-01 8.092665e-01 2.867039e-03 7.626822e-04 8.674907e-01 -4.840865e-01 5.125670e-03 7.679869e-04
101.281738 -5.116447e-03 1.357531e-02 1.120235e-02 -3.225877e-03 1.281922e-02 -3.118447e-03 4.582859e-01 -8.214509e-01 -4.470850e-01 8.177069e-01 2.933469e-03 7.353323e-04 8.673070e-01 -4.843220e-01 5.175463e-03 8.569702e-04
101.330566 -5.133792e-03 1.358490e-02 1.117580e-02 -3.236514e-03 1.281142e-02 -3.110940e-03 4.428399e-01 -8.298935e-01 -4.318024e-01 8.258645e-01 3.006077e-03 7.056869e-04 8.671184e-01 -4.845590e-01 5.228379e-03 9.539358e-04
101.379395 -5.151272e-03 1.359457e-02 1.114707e-02 -3.248012e-03 1.280280e-02 -3.102728e-03 4.272420e-01 -8.380471e-01 -4.163700e-01 8.337367e-01 3.085308e-03 6.735983e-04 8.669244e-01 -4.847975e-01 5.284536e-03 1.059425e-03
101.428223 -5.168890e-03 1.360432e-02 1.111601e-02 -3.260436e-03 1.279329e-02 -3.093776e-03 4.114983e-01 -8.459088e-01 -4.007934e-01 8.413202e-01 3.171624e-03 6.389144e-04 8.667249e-01 -4.850377e-01 5.344052e-03 1.173998e-03
101.477051 -5.186647e-03 1.361413e-02 1.108248e-02 -3.273858e-03 1.278284e-02 -3.084048e-03 3.956142e-01 -8.534764e-01 -3.850778e-01 8.486124e-01 3.265516e-03 6.014744e-04 8.665195e-01 -4.852795e-01 5.407047e-03 1.298248e-03
101.525879 -5.204544e-03 1.362403e-02 1.104634e-02 -3.288350e-03 1.277137e-02 -3.073508e-03 3.795954e-01 -8.607476e-01 -3.692283e-01 8.556106e-01 3.367496e-03 5.611113e-04 8.663078e-01 -4.855230e-01 5.473640e-03 1.432794e-03
101.574707 -5.222584e-03 1.363399e-02 1.100742e-02 -3.303988e-03 1.275881e-02 -3.062119e-03 3.634476e-01 -8.677204e-01 -3.532505e-01 8.623122e-01 3.478101e-03 5.176512e-04 8.660895e-01 -4.857684e-01 5.543949e-03 1.578282e-03
101.623535 -5.240767e-03 1.364404e-02 1.096558e-02 -3.320854e-03 1.274508e-02 -3.049841e-03 3.471766e-01 -8.743927e-01 -3.371496e-01 8.687148e-01 3.597892e-03 4.709131e-04 8.658642e-01 -4.860157e-01 5.618092e-03 1.735388e-03
101.672363 -5.259096e-03 1.365415e-02 1.092064e-02 -3.339032e-03 1.273012e-02 -3.036636e-03 3.307882e-01 -8.807628e-01 -3.209313e-01 8.748158e-01 3.727457e-03 4.207088e-04 8.656316e-01 -4.862649e-01 5.696187e-03 1.904815e-03
101.721191 -5.277573e-03 1.366435e-02 1.087243e-02 -3.358611e-03 1.271384e-02 -3.022462e-03 3.142881e-01 -8.868289e-01 -3.046009e-01 8.806129e-01 3.867410e-03 3.668426e-04 8.653913e-01 -4.865162e-01 5.778349e-03 2.087298e-03
101.770020 -5.296199e-03 1.367461e-02 1.082077e-02 -3.379683e-03 1.269615e-02 -3.007280e-03 2.976819e-01 -8.925894e-01 -2.881638e-01 8.861039e-01 4.018397e-03 3.091104e-04 8.651428e-01 -4.867697e-01 5.864694e-03 2.283607e-03
101.818848 -5.314975e-03 1.368496e-02 1.076548e-02 -3.402345e-03 1.267697e-02 -2.991046e-03 2.809760e-01 -8.980428e-01 -2.716261e-01 8.912865e-01 4.181077e-03 2.473038e-04 8.648857e-01 -4.870253e-01 5.955331e-03 2.494528e-03
101.867676 -5.333903e-03 1.369538e-02 1.070635e-02 -3.426699e-03 1.265620e-02 -2.973718e-03 2.641760e-01 -9.031878e-01 -2.549933e-01 8.961587e-01 4.356153e-03 1.812032e-04 8.646196e-01 -4.872832e-01 6.050372e-03 2.720894e-03
101.916504 -5.352984e-03 1.370588e-02 1.064319e-02 -3.452850e-03 1.263375e-02 -2.955252e-03 2.472877e-01 -9.080232e-01 -2.382710e-01 9.007184e-01 4.544349e-03 1.105824e-04 8.643440e-01 -4.875436e-01 6.149924e-03 2.963565e-03
101.965332 -5.372221e-03 1.371646e-02 1.057580e-02 -3.480908e-03 1.260952e-02 -2.935603e-03 2.303170e-01 -9.125479e-01 -2.214650e-01 9.049638e-01 4.746420e-03 3.520742e-05 8.640585e-01 -4.878064e-01 6.254092e-03 3.223434e-03
102.014160 -5.391615e-03 1.372711e-02 1.050394e-02 -3.510987e-03 1.258339e-02 -2.914726e-03 2.132697e-01 -9.167610e-01 -2.045811e-01 9.088931e-01 4.963151e-03 -4.516400e-05 8.637625e-01 -4.880717e-01 6.362977e-03 3.501428e-03
102.062988 -5.411168e-03 1.373784e-02 1.042741e-02 -3.543208e-03 1.255527e-02 -2.892575e-03 1.961516e-01 -9.206617e-01 -1.876250e-01 9.125044e-01 5.195357e-03 -1.307821e-04 8.634555e-01 -4.883398e-01 6.476677e-03 3.798508e-03
102.111816 -5.430880e-03 1.374865e-02 1.034597e-02 -3.577693e-03 1.252504e-02 -2.869103e-03 1.789685e-01 -9.242493e-01 -1.706027e-01 9.157962e-01 5.443884e-03 -2.219053e-04 8.631371e-01 -4.886105e-01 6.595284e-03 4.115668e-03
102.160645 -5.450755e-03 1.375953e-02 1.025937e-02 -3.614573e-03 1.249258e-02 -2.844260e-03 1.617261e-01 -9.275233e-01 -1.535197e-01 9.187670e-01 5.709615e-03 -3.188023e-04 8.628066e-01 -4.888842e-01 6.718890e-03 4.453948e-03
102.209473 -5.470792e-03 1.377050e-02 1.016739e-02 -3.653980e-03 1.245777e-02 -2.818001e-03 1.444306e-01 -9.304831e-01 -1.363827e-01 9.214151e-01 5.993449e-03 -4.217443e-04 8.624635e-01 -4.891608e-01 6.847575e-03 4.814398e-03
102.258301 -5.490994e-03 1.378154e-02 1.006976e-02 -3.696053e-03 1.242048e-02 -2.790275e-03 1.270877e-01 -9.331285e-01 -1.191973e-01 9.237393e-01 6.296333e-03 -5.310164e-04 8.621073e-01 -4.894404e-01 6.981418e-03 5.198127e-03
102.307129 -5.511361e-03 1.379267e-02 9.966213e-03 -3.740935e-03 1.238059e-02 -2.761033e-03 1.097029e-01 -9.354594e-01 -1.019695e-01 9.257382e-01 6.619240e-03 -6.469106e-04 8.617373e-01 -4.897232e-01 7.120493e-03 5.606273e-03
102.355957 -5.531897e-03 1.380387e-02 9.856490e-03 -3.788776e-03 1.233796e-02 -2.730224e-03 9.228214e-02 -9.374756e-01 -8.470538e-02 9.274107e-01 6.963179e-03 -7.697271e-04 8.613528e-01 -4.900093e-01 7.264866e-03 6.040013e-03
102.404785 -5.552601e-03 1.381515e-02 9.740310e-03 -3.839729e-03 1.229245e-02 -2.697798e-03 7.483097e-02 -9.391772e-01 -6.741107e-02 9.287557e-01 7.329190e-03 -8.997747e-04 8.609533e-01 -4.902987e-01 7.414596e-03 6.500556e-03
102.453613 -5.573476e-03 1.382651e-02 9.617387e-03 -3.893953e-03 1.224391e-02 -2.663702e-03 5.735508e-02 -9.405645e-01 -5.009270e-02 9.297722e-01 7.718348e-03 -1.037371e-03 8.605381e-01 -4.905916e-01 7.569737e-03 6.989153e-03
102.502441 -5.594522e-03 1.383795e-02 9.487426e-03 -3.951613e-03 1.219220e-02 -2.627885e-03 3.986008e-02 -9.416377e-01 -3.275644e-02 9.304592e-01 8.131762e-03 -1.182841e-03 8.601066e-01 -4.908881e-01 7.730332e-03 7.507091e-03
102.551270 -5.615743e-03 1.384947e-02 9.350123e-03 -4.012879e-03 1.213716e-02 -2.590294e-03 2.235118e-02 -9.423972e-01 -1.540815e-02 9.308160e-01 8.570585e-03 -1.336522e-03 8.596579e-01 -4.911883e-01 7.896422e-03 8.055705e-03
102.600098 -5.637137e-03 1.386107e-02 9.205172e-03 -4.077924e-03 1.207863e-02 -2.550877e-03 4.834627e-03 -9.428435e-01 1.945232e-03 9.308419e-01 9.035975e-03 -1.498752e-03 8.591914e-01 -4.914923e-01 8.068028e-03 8.636337e-03
102.648926 -5.658707e-03 1.387275e-02 9.052253e-03 -4.146928e-03 1.201645e-02 -2.509581e-03 -1.268448e-02 -9.429773e-01 1.929777e-02 9.305361e-01 9.529154e-03 -1.669884e-03 8.587064e-01 -4.918003e-01 8.245172e-03 9.250397e-03
102.697754 -5.680455e-03 1.388451e-02 8.891039e-03 -4.220078e-03 1.195046e-02 -2.466351e-03 -3.020071e-02 -9.427993e-01 3.664315e-02 9.298983e-01 1.005137e-02 -1.850278e-03 8.582021e-01 -4.921123e-01 8.427862e-03 9.899324e-03
102.746582 -5.702381e-03 1.389635e-02 8.721195e-03 -4.297565e-03 1.188048e-02 -2.421135e-03 -4.770872e-02 -9.423104e-01 5.397503e-02 9.289280e-01 1.060390e-02 -2.040303e-03 8.576778e-01 -4.924284e-01 8.616099e-03 1.058460e-02
102.795410 -5.724487e-03 1.390827e-02 8.542377e-03 -4.379584e-03 1.180632e-02 -2.373877e-03 -6.520320e-02 -9.415115e-01 7.128703e-02 9.276248e-01 1.118807e-02 -2.240333e-03 8.571325e-01 -4.927489e-01 8.809870e-03 1.130773e-02
102.844238 -5.746775e-03 1.392027e-02 8.354234e-03 -4.466338e-03 1.172782e-02 -2.324524e-03 -8.267892e-02 -9.404037e-01 8.857274e-02 9.259886e-01 1.180523e-02 -2.450755e-03 8.565656e-01 -4.930738e-01 9.009152e-03 1.207028e-02
102.893066 -5.769245e-03 1.393236e-02 8.156406e-03 -4.558033e-03 1.164478e-02 -2.273022e-03 -1.001307e-01 -9.389881e-01 1.058257e-01 9.240192e-01 1.245677e-02 -2.671960e-03 8.559761e-01 -4.934033e-01 9.213911e-03 1.287383e-02
102.941895 -5.791899e-03 1.394452e-02 7.948521e-03 -4.654884e-03 1.155700e-02 -2.219314e-03 -1.175538e-01 -9.372659e-01 1.230399e-01 9.217166e-01 1.314411e-02 -2.904354e-03 8.553632e-01 -4.937374e-01 9.424104e-03 1.372004e-02
102.990723 -5.814737e-03 1.395677e-02 7.730213e-03 -4.757105e-03 1.146430e-02 -2.163349e-03 -1.349424e-01 -9.352384e-01 1.402079e-01 9.190810e-01 1.386870e-02 -3.148336e-03 8.547261e-01 -4.940763e-01 9.639663e-03 1.461053e-02
103.039551 -5.837761e-03 1.396909e-02 7.501092e-03 -4.864920e-03 1.136647e-02 -2.105071e-03 -1.522921e-01 -9.329072e-01 1.573238e-01 9.161125e-01 1.463204e-02 -3.404328e-03 8.540638e-01 -4.944201e-01 9.860519e-03 1.554703e-02
103.088379 -5.860973e-03 1.398150e-02 7.260767e-03 -4.978559e-03 1.126330e-02 -2.044425e-03 -1.695978e-01 -9.302735e-01 1.743808e-01 9.128114e-01 1.543565e-02 -3.672753e-03 8.533754e-01 -4.947691e-01 1.008659e-02 1.653128e-02
103.137207 -5.884372e-03 1.399399e-02 7.008839e-03 -5.098254e-03 1.115459e-02 -1.981359e-03 -1.868547e-01 -9.273391e-01 1.913725e-01 9.091782e-01 1.628110e-02 -3.954042e-03 8.526599e-01 -4.951232e-01 1.031776e-02 1.756506e-02
103.186035 -5.907961e-03 1.400656e-02 6.744899e-03 -5.224245e-03 1.104011e-02 -1.915817e-03 -2.040583e-01 -9.241054e-01 2.082922e-01 9.052134e-01 1.716997e-02 -4.248635e-03 8.519165e-01 -4.954826e-01 1.055394e-02 1.865019e-02
103.234863 -5.931741e-03 1.401921e-02 6.468534e-03 -5.356776e-03 1.091965e-02 -1.847746e-03 -2.212036e-01 -9.205744e-01 2.251333e-01 9.009176e-01 1.810391e-02 -4.556977e-03 8.511441e-01 -4.958475e-01 1.079497e-02 1.978851e-02
103.283691 -5.955712e-03 1.403195e-02 6.179320e-03 -5.496095e-03 1.079298e-02 -1.777093e-03 -2.382863e-01 -9.167476e-01 2.418891e-01 8.962916e-01 1.908456e-02 -4.879521e-03 8.503417e-01 -4.962180e-01 1.104073e-02 2.098191e-02
103.332520 -5.979876e-03 1.404477e-02 5.876820e-03 -5.642461e-03 1.065987e-02 -1.703803e-03 -2.553022e-01 -9.126268e-01 2.585532e-01 8.913362e-01 2.011365e-02 -5.216733e-03 8.495084e-01 -4.965943e-01 1.129104e-02 2.223234e-02
103.381348 -6.004233e-03 1.405766e-02 5.560611e-03 -5.796125e-03 1.052009e-02 -1.627827e-03 -2.722461e-01 -9.082142e-01 2.751183e-01 8.860526e-01 2.119286e-02 -5.569066e-03 8.486430e-01 -4.969764e-01 1.154572e-02 2.354171e-02
103.430176 -6.028784e-03 1.407064e-02 5.230242e-03 -5.957354e-03 1.037340e-02 -1.549111e-03 -2.891142e-01 -9.035115e-01 2.915781e-01 8.804417e-01 2.232396e-02 -5.936997e-03 8.477445e-01 -4.973645e-01 1.180458e-02 2.491203e-02
103.479004 -6.053531e-03 1.408371e-02 4.885261e-03 -6.126418e-03 1.021955e-02 -1.467605e-03 -3.059020e-01 -8.985207e-01 3.079256e-01 8.745049e-01 2.350874e-02 -6.321005e-03 8.468119e-01 -4.977588e-01 1.206740e-02 2.634531e-02
103.527832 -6.078474e-03 1.409685e-02 4.525211e-03 -6.303589e-03 1.005830e-02 -1.383258e-03 -3.226056e-01 -8.932438e-01 3.241542e-01 8.682434e-01 2.474903e-02 -6.721573e-03 8.458441e-01 -4.981594e-01 1.233395e-02 2.784362e-02
103.576660 -6.103614e-03 1.411007e-02 4.149627e-03 -6.489145e-03 9.889407e-03 -1.296020e-03 -3.392208e-01 -8.876830e-01 3.402572e-01 8.616588e-01 2.604667e-02 -7.139189e-03 8.448398e-01 -4.985664e-01 1.260398e-02 2.940902e-02
103.625488 -6.128952e-03 1.412338e-02 3.758039e-03 -6.683367e-03 9.712603e-03 -1.205841e-03 -3.557436e-01 -8.818403e-01 3.562276e-01 8.547527e-01 2.740353e-02 -7.574348e-03 8.437982e-01 -4.989800e-01 1.287721e-02 3.104365e-02
103.674316 -6.154489e-03 1.413677e-02 3.349970e-03 -6.886542e-03 9.527634e-03 -1.112675e-03 -3.721702e-01 -8.757178e-01 3.720587e-01 8.475268e-01 2.882153e-02 -8.027548e-03 8.427178e-01 -4.994003e-01 1.315337e-02 3.274964e-02
103.723145 -6.180225e-03 1.415024e-02 2.924928e-03 -7.098965e-03 9.334234e-03 -1.016471e-03 -3.884970e-01 -8.693176e-01 3.877439e-01 8.399828e-01 3.030261e-02 -8.499301e-03 8.415977e-01 -4.998275e-01 1.343213e-02 3.452919e-02
103.771973 -6.206161e-03 1.416380e-02 2.482442e-03 -7.320920e-03 9.132144e-03 -9.171876e-04 -4.047196e-01 -8.626420e-01 4.032759e-01 8.321231e-01 3.184867e-02 -8.990094e-03 8.404367e-01 -5.002617e-01 1.371317e-02 3.638442e-02
103.820801 -6.232299e-03 1.417743e-02 2.022012e-03 -7.552710e-03 8.921093e-03 -8.147779e-04 -4.208347e-01 -8.556932e-01 4.186480e-01 8.239497e-01 3.346173e-02 -9.500446e-03 8.392335e-01 -5.007030e-01 1.399613e-02 3.831760e-02
103.869629 -6.258637e-03 1.419115e-02 1.543138e-03 -7.794635e-03 8.700807e-03 -7.091980e-04 -4.368388e-01 -8.484734e-01 4.338535e-01 8.154647e-01 3.514379e-02 -1.003087e-02 8.379869e-01 -5.011516e-01 1.428064e-02 4.033097e-02
103.918457 -6.285178e-03 1.420494e-02 1.045318e-03 -8.047001e-03 8.471010e-03 -6.004053e-04 -4.527283e-01 -8.409847e-01 4.488854e-01 8.066708e-01 3.689686e-02 -1.058189e-02 8.366958e-01 -5.016077e-01 1.456631e-02 4.242678e-02
103.967285 -6.311922e-03 1.421882e-02 5.280434e-04 -8.310115e-03 8.231426e-03 -4.883588e-04 -4.684998e-01 -8.332293e-01 4.637370e-01 7.975704e-01 3.872300e-02 -1.115401e-02 8.353588e-01 -5.020713e-01 1.485273e-02 4.460734e-02
104.016113 -6.338869e-03 1.423278e-02 -9.195987e-06 -8.584288e-03 7.981771e-03 -3.730186e-04 -4.841499e-01 -8.252096e-01 4.784013e-01 7.881662e-01 4.062427e-02 -1.174776e-02 8.339749e-01 -5.025426e-01 1.513945e-02 4.687494e-02
104.064941 -6.366020e-03 1.424683e-02 -5.669155e-04 -8.869833e-03 7.721764e-03 -2.543464e-04 -4.996753e-01 -8.169276e-01 4.928715e-01 7.784611e-01 4.260276e-02 -1.236365e-02 8.325426e-01 -5.030217e-01 1.542602e-02 4.923190e-02
104.113770 -6.393376e-03 1.426095e-02 -1.145646e-03 -9.167072e-03 7.451112e-03 -1.323030e-04 -5.150732e-01 -8.083855e-01 5.071410e-01 7.684579e-01 4.466060e-02 -1.300223e-02 8.310608e-01 -5.035088e-01 1.571195e-02 5.168062e-02
104.162598 -6.420936e-03 1.427515e-02 -1.745884e-03 -9.476310e-03 7.169539e-03 -6.858151e-06 -5.303398e-01 -7.995857e-01 5.212026e-01 7.581602e-01 4.679982e-02 -1.366399e-02 8.295281e-01 -5.040041e-01 1.599674e-02 5.422335e-02
104.211426 -6.448701e-03 1.428944e-02 -2.368165e-03 -9.797874e-03 6.876750e-03 1.220239e-04 -5.454722e-01 -7.905303e-01 5.350495e-01 7.475710e-01 4.902260e-02 -1.434947e-02 8.279433e-01 -5.045076e-01 1.627986e-02 5.686250e-02
104.260254 -6.476671e-03 1.430381e-02 -3.013016e-03 -1.013209e-02 6.572453e-03 2.543747e-04 -5.604675e-01 -7.812213e-01 5.486750e-01 7.366939e-01 5.133107e-02 -1.505918e-02 8.263051e-01 -5.050194e-01 1.656076e-02 5.960044e-02
104.309082 -6.504848e-03 1.431825e-02 -3.680964e-03 -1.047927e-02 6.256355e-03 3.902241e-04 -5.753226e-01 -7.716611e-01 5.620724e-01 7.255325e-01 5.372739e-02 -1.579365e-02 8.246121e-01 -5.055398e-01 1.683885e-02 6.243957e-02
104.357910 -6.533231e-03 1.433278e-02 -4.372537e-03 -1.083974e-02 5.928163e-03 5.295999e-04 -5.900346e-01 -7.618516e-01 5.752348e-01 7.140906e-01 5.621369e-02 -1.655340e-02 8.228632e-01 -5.060688e-01 1.711356e-02 6.538226e-02
104.406738 -6.561820e-03 1.434739e-02 -5.088266e-03 -1.121384e-02 5.587583e-03 6.725278e-04 -6.046007e-01 -7.517950e-01 5.881556e-01 7.023721e-01 5.879216e-02 -1.733894e-02 8.210569e-01 -5.066066e-01 1.738424e-02 6.843092e-02
104.455566 -6.590616e-03 1.436208e-02 -5.828680e-03 -1.160188e-02 5.234318e-03 8.190317e-04 -6.190180e-01 -7.414933e-01 6.008279e-01 6.903811e-01 6.146495e-02 -1.815079e-02 8.191919e-01 -5.071533e-01 1.765026e-02 7.158793e-02
104.504395 -6.619619e-03 1.437685e-02 -6.594326e-03 -1.200420e-02 4.868066e-03 9.691362e-04 -6.332840e-01 -7.309483e-01 6.132455e-01 6.781217e-01 6.423430e-02 -1.898947e-02 8.172670e-01 -5.077090e-01 1.791095e-02 7.485575e-02
104.553223 -6.648828e-03 1.439170e-02 -7.385700e-03 -1.242111e-02 4.488546e-03 1.122855e-03 -6.473953e-01 -7.201624e-01 6.254011e-01 6.655988e-01 6.710225e-02 -1.985546e-02 8.152808e-01 -5.082739e-01 1.816561e-02 7.823666e-02
